model_instance_id,sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,0,1,0.45650529861450195,4,4,1,1,0.6980289220809937,0.2802729606628418,0.17623233795166016,0.3860466428024538,worker1,worker1,worker1,0,0.2802729606628418,0.0,0.0
model_0,1,1,0.3894939422607422,0,0,1,0,0.7527434825897217,0.22655224800109863,0.16294169425964355,0.41834204997869806,worker1,worker1,worker1,0,0.22655224800109863,0.0,0.0
model_0,2,1,0.39247655868530273,0,2,0,1,0.8699676990509033,0.28701329231262207,0.10546326637268066,0.26871226838605583,worker1,worker1,worker1,0,0.28701329231262207,0.0,0.0
model_0,3,1,0.2712235450744629,7,7,1,0,0.9279646873474121,0.1859722137451172,0.0852513313293457,0.31432127806581256,worker1,worker1,worker1,0,0.1859722137451172,0.0,0.0
model_0,4,1,0.34017252922058105,7,4,0,0,0.49782252311706543,0.1868727207183838,0.15329980850219727,0.45065311080070114,worker1,worker1,worker1,0,0.1868727207183838,0.0,0.0
model_0,5,1,0.6923532485961914,2,7,0,2,0.7975831627845764,0.43271803855895996,0.25963521003723145,0.37500396013691745,worker1->worker3,worker1,worker3,0,0.2828044891357422,0.0,0.14991354942321777
model_0,6,1,0.27017879486083984,2,2,1,0,0.8525087237358093,0.18509674072265625,0.0850820541381836,0.3149101845021055,worker1,worker1,worker1,0,0.18509674072265625,0.0,0.0
model_0,7,1,0.4271204471588135,3,3,1,1,0.8648666739463806,0.2767035961151123,0.15041685104370117,0.35216495029509237,worker1,worker1,worker1,0,0.2767035961151123,0.0,0.0
model_0,8,1,0.5774400234222412,6,6,1,2,0.9996644258499146,0.42174386978149414,0.15569615364074707,0.2696317319987663,worker1->worker3,worker1,worker3,0,0.27365636825561523,0.0,0.1480875015258789
model_0,9,1,0.2798292636871338,3,3,1,0,0.9838665723800659,0.19491362571716309,0.0849156379699707,0.3034551742412172,worker1,worker1,worker1,0,0.19491362571716309,0.0,0.0
model_0,10,1,0.5638957023620605,6,2,0,2,0.5784951448440552,0.41877222061157227,0.14512348175048828,0.2573587298902818,worker1->worker3,worker1,worker3,0,0.276869535446167,0.0,0.14190268516540527
model_0,11,1,0.367326021194458,5,5,1,1,0.9914162755012512,0.2807435989379883,0.08658242225646973,0.23571001579175907,worker1,worker1,worker1,0,0.2807435989379883,0.0,0.0
model_0,12,1,0.3656589984893799,5,5,1,1,0.9855685830116272,0.2804102897644043,0.08524870872497559,0.23313718266788813,worker1,worker1,worker1,0,0.2804102897644043,0.0,0.0
model_0,13,1,0.2698392868041992,7,1,0,0,0.9370648264884949,0.18501520156860352,0.0848240852355957,0.3143503907092141,worker1,worker1,worker1,0,0.18501520156860352,0.0,0.0
model_0,14,1,0.27373218536376953,9,9,1,0,0.9981614947319031,0.19015741348266602,0.08357477188110352,0.3053158391660773,worker1,worker1,worker1,0,0.19015741348266602,0.0,0.0
model_0,15,1,0.6871492862701416,4,4,1,2,0.95637446641922,0.442385196685791,0.24476408958435059,0.3562022030364528,worker1->worker3,worker1,worker3,0,0.2891395092010498,0.0,0.1532456874847412
model_0,16,1,0.3396599292755127,4,5,0,0,0.9560789465904236,0.18795228004455566,0.15170764923095703,0.44664570694148753,worker1,worker1,worker1,0,0.18795228004455566,0.0,0.0
model_0,17,1,0.3612484931945801,7,7,1,0,0.7851971387863159,0.19668006896972656,0.16456842422485352,0.4555546315765853,worker1,worker1,worker1,0,0.19668006896972656,0.0,0.0
model_0,18,1,0.4262881278991699,3,4,0,1,0.9545087814331055,0.2858161926269531,0.1404719352722168,0.3295234515783716,worker1,worker1,worker1,0,0.2858161926269531,0.0,0.0
model_0,19,1,0.27435851097106934,8,8,1,0,0.9780875444412231,0.18813300132751465,0.08622550964355469,0.31428042577708487,worker1,worker1,worker1,0,0.18813300132751465,0.0,0.0
model_0,20,1,0.3586857318878174,3,1,0,0,0.7829423546791077,0.19974565505981445,0.15894007682800293,0.44311792384792453,worker1,worker1,worker1,0,0.19974565505981445,0.0,0.0
model_0,21,1,0.278472900390625,9,9,1,0,0.9327276349067688,0.18954038619995117,0.08893251419067383,0.3193578767123288,worker1,worker1,worker1,0,0.18954038619995117,0.0,0.0
model_0,22,1,0.34206652641296387,9,8,0,0,0.8753641247749329,0.18853974342346191,0.15352678298950195,0.4488214166976249,worker1,worker1,worker1,0,0.18853974342346191,0.0,0.0
model_0,23,1,0.4327104091644287,5,5,1,1,0.7513871788978577,0.28337740898132324,0.14933300018310547,0.3451107184397761,worker1,worker1,worker1,0,0.28337740898132324,0.0,0.0
model_0,24,1,0.28367114067077637,0,0,1,0,0.8376890420913696,0.18721222877502441,0.09645891189575195,0.34003780457773264,worker1,worker1,worker1,0,0.18721222877502441,0.0,0.0
model_0,25,1,0.2753255367279053,8,8,1,0,0.7661771774291992,0.18823671340942383,0.08708882331848145,0.3163121893939984,worker1,worker1,worker1,0,0.18823671340942383,0.0,0.0
model_0,26,1,0.34405016899108887,9,9,1,0,0.9903342127799988,0.1896378993988037,0.15441226959228516,0.44880742260668544,worker1,worker1,worker1,0,0.1896378993988037,0.0,0.0
model_0,27,1,0.5310916900634766,4,4,1,1,0.9919043183326721,0.3596456050872803,0.1714460849761963,0.32281824058611214,worker1,worker1,worker1,0,0.3596456050872803,0.0,0.0
model_0,28,1,0.2998692989349365,1,1,1,0,0.9953455328941345,0.19669866561889648,0.10317063331604004,0.3440520042647822,worker1,worker1,worker1,0,0.19669866561889648,0.0,0.0
model_0,29,1,0.36530590057373047,5,8,0,1,0.7499812245368958,0.28162288665771484,0.08368301391601562,0.22907654594296842,worker1,worker1,worker1,0,0.28162288665771484,0.0,0.0
model_0,30,1,0.2706625461578369,8,8,1,0,0.5592523813247681,0.1851027011871338,0.08555984497070312,0.3161126139735968,worker1,worker1,worker1,0,0.1851027011871338,0.0,0.0
model_0,31,1,0.3656337261199951,9,9,1,1,0.9970295429229736,0.2810382843017578,0.0845954418182373,0.23136662669480998,worker1,worker1,worker1,0,0.2810382843017578,0.0,0.0
model_0,32,1,0.3609161376953125,6,6,1,1,0.894001305103302,0.2749626636505127,0.0859534740447998,0.23815359045364223,worker1,worker1,worker1,0,0.2749626636505127,0.0,0.0
model_0,33,1,0.2710726261138916,7,7,1,0,0.9970773458480835,0.1841573715209961,0.08691525459289551,0.3206345688198628,worker1,worker1,worker1,0,0.1841573715209961,0.0,0.0
model_0,34,1,0.3638002872467041,6,4,0,1,0.6992140412330627,0.2783851623535156,0.08541512489318848,0.2347857544028432,worker1,worker1,worker1,0,0.2783851623535156,0.0,0.0
model_0,35,1,0.3600649833679199,5,5,1,1,0.9934694766998291,0.27410101890563965,0.08596396446228027,0.2387456943416266,worker1,worker1,worker1,0,0.27410101890563965,0.0,0.0
model_0,36,1,0.2705376148223877,6,6,1,0,0.934094250202179,0.1850743293762207,0.08546328544616699,0.3159016741619276,worker1,worker1,worker1,0,0.1850743293762207,0.0,0.0
model_0,37,1,0.2767200469970703,6,4,0,0,0.9315599799156189,0.18608474731445312,0.09063529968261719,0.3275342739573066,worker1,worker1,worker1,0,0.18608474731445312,0.0,0.0
model_0,38,1,0.36971163749694824,6,6,1,1,0.9894847273826599,0.2799515724182129,0.08976006507873535,0.2427839861531983,worker1,worker1,worker1,0,0.2799515724182129,0.0,0.0
model_0,39,1,0.43201494216918945,8,8,1,1,0.9682856202125549,0.2759590148925781,0.15605592727661133,0.3612280781147041,worker1,worker1,worker1,0,0.2759590148925781,0.0,0.0
model_0,40,1,0.3719301223754883,8,8,1,1,0.9562451243400574,0.2750983238220215,0.0968317985534668,0.26034943858542503,worker1,worker1,worker1,0,0.2750983238220215,0.0,0.0
model_0,41,1,0.5930371284484863,1,1,1,2,0.9428629279136658,0.4374203681945801,0.15561676025390625,0.2624064376222673,worker1->worker3,worker1,worker3,0,0.2765500545501709,0.0,0.16087031364440918
model_0,42,1,0.36997008323669434,0,0,1,1,0.9931643605232239,0.2786417007446289,0.09132838249206543,0.24685342580426056,worker1,worker1,worker1,0,0.2786417007446289,0.0,0.0
model_0,43,1,0.2815561294555664,1,1,1,0,0.9653748273849487,0.1968221664428711,0.08473396301269531,0.30094874217990536,worker1,worker1,worker1,0,0.1968221664428711,0.0,0.0
model_0,44,1,0.2747821807861328,3,3,1,0,0.7391653656959534,0.1913456916809082,0.08343648910522461,0.3036459237149898,worker1,worker1,worker1,0,0.1913456916809082,0.0,0.0
model_0,45,1,0.34578728675842285,5,3,0,0,0.8123048543930054,0.18738603591918945,0.1584012508392334,0.4580887062799887,worker1,worker1,worker1,0,0.18738603591918945,0.0,0.0
model_0,46,1,0.4816102981567383,0,0,1,1,0.9939223527908325,0.3183321952819824,0.16327810287475586,0.33902535618459223,worker1,worker1,worker1,0,0.3183321952819824,0.0,0.0
model_0,47,1,0.2902333736419678,5,5,1,0,0.7696981430053711,0.18794035911560059,0.10229301452636719,0.35245090267446627,worker1,worker1,worker1,0,0.18794035911560059,0.0,0.0
model_0,48,1,0.273465633392334,4,4,1,0,0.9656751155853271,0.18796253204345703,0.08550310134887695,0.31266488694836436,worker1,worker1,worker1,0,0.18796253204345703,0.0,0.0
model_0,49,1,0.349656343460083,9,1,0,0,0.8878682851791382,0.1931781768798828,0.1564781665802002,0.44751988490111244,worker1,worker1,worker1,0,0.1931781768798828,0.0,0.0
model_0,50,1,0.37357044219970703,8,8,1,1,0.9793621301651001,0.28447961807250977,0.08909082412719727,0.2384846713315991,worker1,worker1,worker1,0,0.28447961807250977,0.0,0.0
