model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,0,1,0.38354015350341797,8,8,1,0,0.67485511302948,0.2188563346862793,0.16468381881713867,0.42937829928065424,worker1,worker1,worker1,0,0.2188563346862793,0.0,0.0
model_0,1,1,0.5586137771606445,2,4,0,1,0.5046328902244568,0.4057271480560303,0.15288662910461426,0.2736893276813106,worker1,worker1,worker1,0,0.4057271480560303,0.0,0.0
model_0,2,1,0.46683669090270996,0,0,1,1,0.7960954308509827,0.3721811771392822,0.09465551376342773,0.20275937090633306,worker1,worker1,worker1,0,0.3721811771392822,0.0,0.0
model_0,3,1,0.3020954132080078,8,8,1,0,0.9892327785491943,0.2184598445892334,0.08363556861877441,0.27685150108911827,worker1,worker1,worker1,0,0.2184598445892334,0.0,0.0
model_0,4,1,0.3011898994445801,8,8,1,0,0.9852698445320129,0.2174527645111084,0.08373713493347168,0.27802105943091093,worker1,worker1,worker1,0,0.2174527645111084,0.0,0.0
model_0,5,1,0.37151217460632324,4,2,0,0,0.8643505573272705,0.217315673828125,0.15419650077819824,0.4150510032183849,worker1,worker1,worker1,0,0.217315673828125,0.0,0.0
model_0,6,1,0.3070030212402344,5,5,1,0,0.7374716997146606,0.2202613353729248,0.08674168586730957,0.2825434274779756,worker1,worker1,worker1,0,0.2202613353729248,0.0,0.0
model_0,7,1,0.3022775650024414,4,7,0,0,0.8400825262069702,0.21888971328735352,0.08338785171508789,0.27586516953189827,worker1,worker1,worker1,0,0.21888971328735352,0.0,0.0
model_0,8,1,0.45075535774230957,4,4,1,1,0.9929068088531494,0.36799097061157227,0.0827643871307373,0.18361265309252858,worker1,worker1,worker1,0,0.36799097061157227,0.0,0.0
model_0,9,1,0.30451154708862305,0,0,1,0,0.9980915188789368,0.22092008590698242,0.08359146118164062,0.2745099881460742,worker1,worker1,worker1,0,0.22092008590698242,0.0,0.0
model_0,10,1,0.3738687038421631,4,4,1,0,0.9232808947563171,0.21945571899414062,0.15441298484802246,0.41301393580461687,worker1,worker1,worker1,0,0.21945571899414062,0.0,0.0
model_0,11,1,0.44008946418762207,9,9,1,0,0.9340198636054993,0.27962207794189453,0.16046738624572754,0.3646244668500311,worker1,worker1,worker1,0,0.27962207794189453,0.0,0.0
model_0,12,1,0.34029340744018555,8,0,0,0,0.5193905830383301,0.24152541160583496,0.09876799583435059,0.2902436358591853,worker1,worker1,worker1,0,0.24152541160583496,0.0,0.0
model_0,13,1,0.3073713779449463,8,8,1,0,0.7734915614128113,0.22489285469055176,0.08247852325439453,0.2683350798823154,worker1,worker1,worker1,0,0.22489285469055176,0.0,0.0
model_0,14,1,0.4529609680175781,6,6,1,1,0.9955487251281738,0.36979198455810547,0.08316898345947266,0.18361181057932813,worker1,worker1,worker1,0,0.36979198455810547,0.0,0.0
model_0,15,1,0.3039422035217285,0,0,1,0,0.9600779414176941,0.22110390663146973,0.08283829689025879,0.2725462141500095,worker1,worker1,worker1,0,0.22110390663146973,0.0,0.0
model_0,16,1,0.3081045150756836,2,2,1,0,0.9318973422050476,0.22439360618591309,0.08371090888977051,0.2716964691971734,worker1,worker1,worker1,0,0.22439360618591309,0.0,0.0
model_0,17,1,0.30307960510253906,7,7,1,0,0.9985945820808411,0.2195889949798584,0.08349061012268066,0.2754741946243258,worker1,worker1,worker1,0,0.2195889949798584,0.0,0.0
model_0,18,1,0.3079986572265625,6,6,1,0,0.9561827778816223,0.22474193572998047,0.08325672149658203,0.2703152093138469,worker1,worker1,worker1,0,0.22474193572998047,0.0,0.0
model_0,19,1,0.3027782440185547,2,2,1,0,0.8872482776641846,0.22061395645141602,0.08216428756713867,0.27136787133920864,worker1,worker1,worker1,0,0.22061395645141602,0.0,0.0
model_0,20,1,0.3034029006958008,7,7,1,0,0.9306026697158813,0.22084641456604004,0.08255648612976074,0.27210183534973487,worker1,worker1,worker1,0,0.22084641456604004,0.0,0.0
model_0,21,1,0.3066720962524414,4,4,1,0,0.9570620656013489,0.22313666343688965,0.08353543281555176,0.27239332771504715,worker1,worker1,worker1,0,0.22313666343688965,0.0,0.0
model_0,22,1,0.45465564727783203,5,7,0,1,0.5476627349853516,0.3703913688659668,0.08426427841186523,0.18533648249259033,worker1,worker1,worker1,0,0.3703913688659668,0.0,0.0
model_0,23,1,0.3029615879058838,3,5,0,0,0.8879453539848328,0.21970176696777344,0.08325982093811035,0.2748197271925289,worker1,worker1,worker1,0,0.21970176696777344,0.0,0.0
